2025-05-15 03:01:51,251 | INFO     | peticionamento | main           .main                 | L151  | Sistema de Peticionamento Iniciado.
2025-05-15 04:18:50,383 | INFO     | peticionamento | main           .main                 | L203  | Carregados 1 registros do CSV
2025-05-15 04:18:50,383 | INFO     | peticionamento | main           .main                 | L225  | Processando registro 1/1
2025-05-15 04:18:50,383 | INFO     | peticionamento | logger         .info                 | L142  | Regras filtradas: 8 regras em 2 categorias
2025-05-15 04:18:50,384 | INFO     | peticionamento | logger         .info                 | L142  | Avaliação completa: 4 seções ativas de 8 regras
2025-05-15 04:18:50,384 | INFO     | peticionamento | main           .main                 | L229  | Seções ativas determinadas: ['s1', 's2', 's8', 's4']
2025-05-15 04:18:50,396 | INFO     | peticionamento | logger         .info                 | L142  | Template carregado: C:\Users\Roger\Documents C\13. Guilherme Veiga Adv\02. Automação petições\00. Refazendo do ZERO\01. Cursor AI_refazendo do ZERO\mvp_fase1_entregavel\templates\modelo_trabalhista.docx
2025-05-15 04:18:50,396 | INFO     | peticionamento | logger         .info                 | L142  | Iniciando substituição de campos no documento
2025-05-15 04:18:50,398 | INFO     | peticionamento | logger         .info                 | L142  | Substituído placeholder fragmentado 'numero_vara' por '441'
2025-05-15 04:18:50,398 | INFO     | peticionamento | logger         .info                 | L142  | Substituído placeholder fragmentado 'cidade_vara' por 'Campinas'
2025-05-15 04:18:50,399 | INFO     | peticionamento | logger         .info                 | L142  | Substituído placeholder fragmentado 'uf_vara' por 'SP'
2025-05-15 04:18:50,399 | INFO     | peticionamento | logger         .info                 | L142  | Substituído placeholder fragmentado 'n_regiao_trt' por '10'
2025-05-15 04:18:50,400 | INFO     | peticionamento | logger         .info                 | L142  | Substituído placeholder fragmentado 'nome_reu_1' por 'Nome Souza Teste'
2025-05-15 04:18:50,401 | INFO     | peticionamento | logger         .info                 | L142  | Substituído placeholder fragmentado 'descricao_reu_1' por 'pessoa jurídica de direito Privado, inscrita no CNPJ/MF sob o nº 12.673.629/0001-26, com sede em Rua B, 1081, Dado Geral Teste Complemento Reu 1, Centro, Campinas/SP, CEP: 68893-664'
2025-05-15 04:18:50,401 | INFO     | peticionamento | logger         .info                 | L142  | Substituído placeholder fragmentado 'nome_reu_2_terceira' por 'Nome Pereira Teste'
2025-05-15 04:18:50,402 | INFO     | peticionamento | logger         .info                 | L142  | Substituído placeholder fragmentado 'descricao_reu_2' por 'pessoa jurídica de direito Privado, inscrita no CNPJ/MF sob o nº 58.453.213/0001-74, com sede em Rua C, 4278, Dado Geral Teste Complemento Reu 2, Centro, São Paulo/SP, CEP: 67652-186'
2025-05-15 04:18:50,402 | INFO     | peticionamento | logger         .info                 | L142  | Substituído placeholder fragmentado 'status_vinculo_empregaticio' por 'não reconhecido'
2025-05-15 04:18:50,403 | INFO     | peticionamento | logger         .info                 | L142  | Substituído placeholder fragmentado 'data_inicio_base_calculo' por '15/05/2020'
2025-05-15 04:18:50,403 | INFO     | peticionamento | logger         .info                 | L142  | Substituído placeholder fragmentado 'data_termino_base_calculo' por '10/03/2024'
2025-05-15 04:18:50,404 | INFO     | peticionamento | logger         .info                 | L142  | Substituído placeholder fragmentado 'motivo_rescisao' por 'demissão sem justa causa'
2025-05-15 04:18:50,404 | INFO     | peticionamento | logger         .info                 | L142  | Substituído placeholder fragmentado 'cargo_funcao' por 'Auxiliar'
2025-05-15 04:18:50,415 | INFO     | peticionamento | logger         .info                 | L142  | Substituído placeholder fragmentado 'salario_bruto_base_calculo' por 'R$ 2.500,00'
2025-05-15 04:18:50,416 | INFO     | peticionamento | logger         .info                 | L142  | Substituído placeholder fragmentado 'data_inicio_base_calculo' por '15/05/2020'
2025-05-15 04:18:50,416 | INFO     | peticionamento | logger         .info                 | L142  | Substituído placeholder fragmentado 'data_termino_base_calculo' por '10/03/2024'
2025-05-15 04:18:50,417 | INFO     | peticionamento | logger         .info                 | L142  | Substituído placeholder fragmentado 'cargo_funcao' por 'Auxiliar'
2025-05-15 04:18:50,417 | INFO     | peticionamento | logger         .info                 | L142  | Substituído placeholder fragmentado 'salario_bruto_base_calculo' por 'R$ 2.500,00'
2025-05-15 04:18:50,418 | INFO     | peticionamento | logger         .info                 | L142  | Substituído placeholder fragmentado 'data_termino_base_calculo' por '10/03/2024'
2025-05-15 04:18:50,418 | INFO     | peticionamento | logger         .info                 | L142  | Substituído placeholder fragmentado 'texto_rescisao' por 'a parte autora foi demitida sem justa causa.'
2025-05-15 04:18:50,419 | INFO     | peticionamento | logger         .info                 | L142  | Substituído placeholder fragmentado 'data_inicio_base_calculo' por '15/05/2020'
2025-05-15 04:18:50,420 | INFO     | peticionamento | logger         .info                 | L142  | Substituído placeholder fragmentado 'data_termino_base_calculo' por '10/03/2024'
2025-05-15 04:18:50,422 | INFO     | peticionamento | logger         .info                 | L142  | Substituído placeholder fragmentado 'cargo_funcao' por 'Auxiliar'
2025-05-15 04:18:50,423 | INFO     | peticionamento | logger         .info                 | L142  | Substituído placeholder fragmentado 'salario_bruto_base_calculo' por 'R$ 2.500,00'
2025-05-15 04:18:50,424 | INFO     | peticionamento | logger         .info                 | L142  | Substituído placeholder fragmentado 'dias_aviso_previo_base_calculo' por '36'
2025-05-15 04:18:50,424 | INFO     | peticionamento | logger         .info                 | L142  | Substituído placeholder fragmentado 'quantidade_parcelas_seguro_desemprego' por ''
2025-05-15 04:18:50,425 | INFO     | peticionamento | logger         .info                 | L142  | Substituído placeholder fragmentado 'data_inicio_base_calculo' por '15/05/2020'
2025-05-15 04:18:50,426 | INFO     | peticionamento | logger         .info                 | L142  | Substituído placeholder fragmentado 'data_termino_base_calculo' por '10/03/2024'
2025-05-15 04:18:50,428 | INFO     | peticionamento | logger         .info                 | L142  | Substituído placeholder fragmentado 'cargo_funcao' por 'Auxiliar'
2025-05-15 04:18:50,428 | INFO     | peticionamento | logger         .info                 | L142  | Substituído placeholder fragmentado 'descricao_atividades_exercidas_acumulo_funcao' por ''
2025-05-15 04:18:50,429 | INFO     | peticionamento | logger         .info                 | L142  | Substituído placeholder fragmentado 'cargo_funcao' por 'Auxiliar'
2025-05-15 04:18:50,429 | INFO     | peticionamento | logger         .info                 | L142  | Substituído placeholder fragmentado 'periodo_aplicavel_acumulo_funcao' por ''
2025-05-15 04:18:50,429 | INFO     | peticionamento | logger         .info                 | L142  | Substituído placeholder fragmentado 'texto_personalizado_fgts_acumulo_funcao' por ''
2025-05-15 04:18:50,433 | INFO     | peticionamento | logger         .info                 | L142  | Substituído placeholder fragmentado 'periodo_aplicavel_insalubridade' por ''
2025-05-15 04:18:50,434 | INFO     | peticionamento | logger         .info                 | L142  | Substituído placeholder fragmentado 'texto_grau_insalubridade' por ''
2025-05-15 04:18:50,434 | INFO     | peticionamento | logger         .info                 | L142  | Substituído placeholder fragmentado 'periodo_aplicavel_insalubridade' por ''
2025-05-15 04:18:50,435 | INFO     | peticionamento | logger         .info                 | L142  | Substituído placeholder fragmentado 'texto_reflexo_hora_extra_e_adicional_noturno' por ''
2025-05-15 04:18:50,435 | INFO     | peticionamento | logger         .info                 | L142  | Substituído placeholder fragmentado 'texto_reflexo_verbas_rescisorias_insalubridade' por ''
2025-05-15 04:18:50,435 | INFO     | peticionamento | logger         .info                 | L142  | Substituído placeholder fragmentado 'texto_reflexo_fgts_insalubridade' por ''
2025-05-15 04:18:50,436 | INFO     | peticionamento | logger         .info                 | L142  | Substituído placeholder fragmentado 'data_concepcao_gestante' por '20/09/2023'
2025-05-15 04:18:50,436 | INFO     | peticionamento | logger         .info                 | L142  | Substituído placeholder fragmentado 'data_prevista_parto_gestante' por '16/06/2024'
2025-05-15 04:18:50,437 | INFO     | peticionamento | logger         .info                 | L142  | Substituído placeholder fragmentado 'data_final_estabilidade_gestante' por '15/11/2024'
2025-05-15 04:18:50,437 | INFO     | peticionamento | logger         .info                 | L142  | Substituído placeholder fragmentado 'data_concepcao_gestante' por '20/09/2023'
2025-05-15 04:18:50,443 | INFO     | peticionamento | logger         .info                 | L142  | Substituído placeholder fragmentado 'texto_personalizado_fgts_nulidade_gestante' por 'e, FGTS + 40%'
2025-05-15 04:18:50,443 | INFO     | peticionamento | logger         .info                 | L142  | Substituído placeholder fragmentado 'texto_personalizado_insalubridade_nulidade_gestante' por ''
2025-05-15 04:18:50,445 | INFO     | peticionamento | logger         .info                 | L142  | Substituído placeholder fragmentado 'data_concepcao_gestante' por '20/09/2023'
2025-05-15 04:18:50,446 | INFO     | peticionamento | logger         .info                 | L142  | Substituído placeholder fragmentado 'data_concepcao_gestante' por '20/09/2023'
2025-05-15 04:18:50,447 | INFO     | peticionamento | logger         .info                 | L142  | Substituído placeholder fragmentado 'data_prevista_parto_gestante' por '16/06/2024'
2025-05-15 04:18:50,447 | INFO     | peticionamento | logger         .info                 | L142  | Substituído placeholder fragmentado 'data_final_estabilidade_gestante' por '15/11/2024'
2025-05-15 04:18:50,451 | INFO     | peticionamento | logger         .info                 | L142  | Substituído placeholder fragmentado 'texto_personalizado_fgts_estabilidade_gestante' por 'e, FGTS + 40%'
2025-05-15 04:18:50,452 | INFO     | peticionamento | logger         .info                 | L142  | Substituído placeholder fragmentado 'periodo_aplicavel_terceirizacao' por 'durante toda a contratualidade'
2025-05-15 04:18:50,454 | INFO     | peticionamento | logger         .info                 | L142  | Substituído placeholder fragmentado 'telefone_parte_autora' por '(50) 91537-8943'
2025-05-15 04:18:50,454 | INFO     | peticionamento | logger         .info                 | L142  | Substituído placeholder fragmentado 'email_parte_autora' por 'teste_621@email.com'
2025-05-15 04:18:50,456 | INFO     | peticionamento | logger         .info                 | L142  | Substituído placeholder fragmentado 'data_inicio_base_calculo' por '15/05/2020'
2025-05-15 04:18:50,456 | INFO     | peticionamento | logger         .info                 | L142  | Substituído placeholder fragmentado 'data_termino_base_calculo' por '10/03/2024'
2025-05-15 04:18:50,456 | INFO     | peticionamento | logger         .info                 | L142  | Substituído placeholder fragmentado 'cargo_funcao' por 'Auxiliar'
2025-05-15 04:18:50,457 | INFO     | peticionamento | logger         .info                 | L142  | Substituído placeholder fragmentado 'salario_bruto_base_calculo' por 'R$ 2.500,00'
2025-05-15 04:18:50,457 | INFO     | peticionamento | logger         .info                 | L142  | Substituído placeholder fragmentado 'decimo_terceiro_reflexo_total' por ''
2025-05-15 04:18:50,458 | INFO     | peticionamento | logger         .info                 | L142  | Substituído placeholder fragmentado 'ferias_terco_reflexo_total' por ''
2025-05-15 04:18:50,458 | INFO     | peticionamento | logger         .info                 | L142  | Substituído placeholder fragmentado 'dias_aviso_previo_base_calculo' por '36'
2025-05-15 04:18:50,458 | INFO     | peticionamento | logger         .info                 | L142  | Substituído placeholder fragmentado 'aviso_previo_reflexo_total' por ''
2025-05-15 04:18:50,458 | INFO     | peticionamento | logger         .info                 | L142  | Substituído placeholder fragmentado 'multa_fgts_40_reflexo_total' por ''
2025-05-15 04:18:50,459 | INFO     | peticionamento | logger         .info                 | L142  | Substituído placeholder fragmentado 'texto_personalizado_seguro_desemprego' por ''
2025-05-15 04:18:50,460 | INFO     | peticionamento | logger         .info                 | L142  | Substituído placeholder fragmentado 'seguro_desemprego_total_dos_pedidos' por ''
2025-05-15 04:18:50,460 | INFO     | peticionamento | logger         .info                 | L142  | Substituído placeholder fragmentado 'data_inicio_base_calculo' por '15/05/2020'
2025-05-15 04:18:50,460 | INFO     | peticionamento | logger         .info                 | L142  | Substituído placeholder fragmentado 'data_termino_base_calculo' por '10/03/2024'
2025-05-15 04:18:50,461 | INFO     | peticionamento | logger         .info                 | L142  | Substituído placeholder fragmentado 'fgts_total_dos_pedidos' por 'R$ 4.600,00'
2025-05-15 04:18:50,461 | INFO     | peticionamento | logger         .info                 | L142  | Substituído placeholder fragmentado 'decimo_terceiro_anual_total_dos_pedidos' por ''
2025-05-15 04:18:50,462 | INFO     | peticionamento | logger         .info                 | L142  | Substituído placeholder fragmentado 'periodo_aplicavel_acumulo_funcao' por ''
2025-05-15 04:18:50,463 | INFO     | peticionamento | logger         .info                 | L142  | Substituído placeholder fragmentado 'acumulo_funcao_total_dos_pedidos' por ''
2025-05-15 04:18:50,463 | INFO     | peticionamento | logger         .info                 | L142  | Substituído placeholder fragmentado 'decimo_terceiro_acumulo_funcao' por ''
2025-05-15 04:18:50,464 | INFO     | peticionamento | logger         .info                 | L142  | Substituído placeholder fragmentado 'ferias_terco_acumulo_funcao' por ''
2025-05-15 04:18:50,464 | INFO     | peticionamento | logger         .info                 | L142  | Substituído placeholder fragmentado 'aviso_previo_acumulo_funcao' por ''
2025-05-15 04:18:50,465 | INFO     | peticionamento | logger         .info                 | L142  | Substituído placeholder fragmentado 'fgts_acumulo_funcao' por ''
2025-05-15 04:18:50,465 | INFO     | peticionamento | logger         .info                 | L142  | Substituído placeholder fragmentado 'multa_fgts_40_acumulo_funcao' por ''
2025-05-15 04:18:50,466 | INFO     | peticionamento | logger         .info                 | L142  | Substituído placeholder fragmentado 'multa_477_total_dos_pedidos' por 'R$ 2.500,00'
2025-05-15 04:18:50,467 | INFO     | peticionamento | logger         .info                 | L142  | Substituído placeholder fragmentado 'multa_467_total_dos_pedidos' por 'R$ 2.836,67'
2025-05-15 04:18:50,468 | INFO     | peticionamento | logger         .info                 | L142  | Substituído placeholder fragmentado 'periodo_aplicavel_insalubridade' por ''
2025-05-15 04:18:50,468 | INFO     | peticionamento | logger         .info                 | L142  | Substituído placeholder fragmentado 'valor_do_principal_insalubridade' por 'R$ 0,00'
2025-05-15 04:18:50,469 | INFO     | peticionamento | logger         .info                 | L142  | Substituído placeholder fragmentado 'decimo_terceiro_reflexo_insalubridade' por ''
2025-05-15 04:18:50,471 | INFO     | peticionamento | logger         .info                 | L142  | Substituído placeholder fragmentado 'data_final_estabilidade_gestante' por '15/11/2024'
2025-05-15 04:18:50,471 | INFO     | peticionamento | logger         .info                 | L142  | Substituído placeholder fragmentado 'valor_do_principal_gestante' por 'R$ 0,00'
2025-05-15 04:18:50,472 | INFO     | peticionamento | logger         .info                 | L142  | Substituído placeholder fragmentado 'decimo_terceiro_reflexos_gestante' por ''
2025-05-15 04:18:50,472 | INFO     | peticionamento | logger         .info                 | L142  | Substituído placeholder fragmentado 'ferias_terco_reflexos_gestante' por ''
2025-05-15 04:18:50,473 | INFO     | peticionamento | logger         .info                 | L142  | Substituído placeholder fragmentado 'fgts_reflexos_gestante' por ''
2025-05-15 04:18:50,473 | INFO     | peticionamento | logger         .info                 | L142  | Substituído placeholder fragmentado 'multa_fgts_40_reflexos_gestante' por ''
2025-05-15 04:18:50,474 | INFO     | peticionamento | logger         .info                 | L142  | Substituído placeholder fragmentado 'liquidacao_art_292' por 'R$ 30.000,00'
2025-05-15 04:18:50,476 | INFO     | peticionamento | logger         .info                 | L142  | Substituído placeholder fragmentado 'texto_personalizado_pericia_medica' por ''
2025-05-15 04:18:50,477 | INFO     | peticionamento | logger         .info                 | L142  | Substituído placeholder fragmentado 'honorarios_sucumbenciais_total_dos_pedidos' por 'R$ 2.341,50'
2025-05-15 04:18:50,478 | INFO     | peticionamento | logger         .info                 | L142  | Substituído placeholder fragmentado 'total_total_dos_pedidos' por 'R$ 17.951,50'
2025-05-15 04:18:50,481 | INFO     | peticionamento | logger         .info                 | L142  | Substituição de campos concluída. Encontrados 82 campos, substituídos 61
2025-05-15 04:18:50,482 | INFO     | peticionamento | logger         .info                 | L142  | Processando seções condicionais. Seções ativas: ['s1', 's2', 's8', 's4']
2025-05-15 04:18:50,494 | INFO     | peticionamento | logger         .info                 | L142  | Mapeamento de seções concluído:
2025-05-15 04:18:50,494 | INFO     | peticionamento | logger         .info                 | L142  |   Total de parágrafos analisados: 274
2025-05-15 04:18:50,494 | INFO     | peticionamento | logger         .info                 | L142  |   Parágrafos com marcadores: 0
2025-05-15 04:18:50,494 | INFO     | peticionamento | logger         .info                 | L142  |   Marcadores de início encontrados: 0
2025-05-15 04:18:50,495 | INFO     | peticionamento | logger         .info                 | L142  |   Marcadores de fim encontrados: 0
2025-05-15 04:18:50,495 | INFO     | peticionamento | logger         .info                 | L142  |   Seções mapeadas: 0
2025-05-15 04:18:50,495 | INFO     | peticionamento | logger         .info                 | L142  | Nenhum marcador explícito encontrado. Tentando mapeamento por títulos...
2025-05-15 04:18:50,495 | INFO     | peticionamento | logger         .info                 | L142  | Iniciando injeção de marcadores de seção no documento
2025-05-15 04:18:50,498 | INFO     | peticionamento | logger         .info                 | L142  | Seção 'VERBAS_RESCISORIAS' identificada no parágrafo 20: 'Rescisão: demissão sem justa causa'
2025-05-15 04:18:50,498 | INFO     | peticionamento | logger         .info                 | L142  |   Pontuação: 7 | Características: NEGRITO, KEYWORD=rescisão
2025-05-15 04:18:50,499 | INFO     | peticionamento | logger         .info                 | L142  | Seção 'VERBAS_RESCISORIAS' identificada no parágrafo 23: 'DO VÍNCULO EMPREGATÍCIO DO FGTS E DAS VERBAS RESCISÓRIAS'
2025-05-15 04:18:50,499 | INFO     | peticionamento | logger         .info                 | L142  |   Pontuação: 12 | Características: MAIÚSCULAS, NEGRITO, KEYWORD=verbas rescisórias, KEYWORD=verbas
2025-05-15 04:18:50,509 | INFO     | peticionamento | logger         .info                 | L142  | Seção 'INSALUBRIDADE' identificada no parágrafo 77: 'DA INSALUBRIDADE'
2025-05-15 04:18:50,509 | INFO     | peticionamento | logger         .info                 | L142  |   Pontuação: 10 | Características: MAIÚSCULAS, NEGRITO, KEYWORD=insalubridade
2025-05-15 04:18:50,535 | INFO     | peticionamento | logger         .info                 | L142  | Seção 'HORAS_EXTRAS' identificada no parágrafo 207: 'Reflexos dos itens 17.7 e “a” em horas extras pagas (R$ ***MANTER AQUI***);'
2025-05-15 04:18:50,536 | INFO     | peticionamento | logger         .info                 | L142  |   Pontuação: 6 | Características: NEGRITO, KEYWORD=horas extras
2025-05-15 04:18:50,536 | INFO     | peticionamento | logger         .info                 | L142  | Seção 'aviso_previo' identificada no parágrafo 210: 'Reflexos dos itens 17.7, “a”, “b”, “c” e “d” em aviso prévio indenizado ('
2025-05-15 04:18:50,537 | INFO     | peticionamento | logger         .info                 | L142  |   Pontuação: 6 | Características: NEGRITO, KEYWORD=aviso prévio
2025-05-15 04:18:50,547 | INFO     | peticionamento | logger         .info                 | L142  | Ordem de seções identificadas no documento:
2025-05-15 04:18:50,547 | INFO     | peticionamento | logger         .info                 | L142  |   1. VERBAS_RESCISORIAS (parágrafo 23): 'DO VÍNCULO EMPREGATÍCIO DO FGTS E DAS VERBAS RESCISÓRIAS'
2025-05-15 04:18:50,547 | INFO     | peticionamento | logger         .info                 | L142  |   2. INSALUBRIDADE (parágrafo 77): 'DA INSALUBRIDADE'
2025-05-15 04:18:50,547 | INFO     | peticionamento | logger         .info                 | L142  |   3. HORAS_EXTRAS (parágrafo 207): 'Reflexos dos itens 17.7 e “a” em horas extras pagas (R$ ***MANTER AQUI***);'
2025-05-15 04:18:50,547 | INFO     | peticionamento | logger         .info                 | L142  |   4. aviso_previo (parágrafo 210): 'Reflexos dos itens 17.7, “a”, “b”, “c” e “d” em aviso prévio indenizado ('
2025-05-15 04:18:50,547 | INFO     | peticionamento | logger         .info                 | L142  | Seção 'VERBAS_RESCISORIAS': parágrafos 23 a 76 (54 parágrafos)
2025-05-15 04:18:50,548 | INFO     | peticionamento | logger         .info                 | L142  | Seção 'INSALUBRIDADE': parágrafos 77 a 206 (130 parágrafos)
2025-05-15 04:18:50,550 | INFO     | peticionamento | logger         .info                 | L142  | Seção 'HORAS_EXTRAS': parágrafos 207 a 209 (3 parágrafos)
2025-05-15 04:18:50,551 | INFO     | peticionamento | logger         .info                 | L142  | Seção 'aviso_previo': parágrafos 210 a 274 (65 parágrafos)
2025-05-15 04:18:50,560 | INFO     | peticionamento | logger         .info                 | L142  | Seção 'VERBAS_RESCISORIAS' mapeada com 54 elementos
2025-05-15 04:18:50,561 | INFO     | peticionamento | logger         .info                 | L142  |   → Seção 'VERBAS_RESCISORIAS' está INATIVA
2025-05-15 04:18:50,561 | WARNING  | peticionamento | logger         .warning              | L143  |     Campo condicional 'motivo_rescisao' NÃO está presente nos dados
2025-05-15 04:18:50,578 | INFO     | peticionamento | logger         .info                 | L142  | Seção 'INSALUBRIDADE' mapeada com 130 elementos
2025-05-15 04:18:50,578 | INFO     | peticionamento | logger         .info                 | L142  |   → Seção 'INSALUBRIDADE' está INATIVA
2025-05-15 04:18:50,578 | WARNING  | peticionamento | logger         .warning              | L143  |     Campo condicional 'calcular_insalubridade' NÃO está presente nos dados
2025-05-15 04:18:50,579 | INFO     | peticionamento | logger         .info                 | L142  | Seção 'HORAS_EXTRAS' mapeada com 3 elementos
2025-05-15 04:18:50,579 | INFO     | peticionamento | logger         .info                 | L142  |   → Seção 'HORAS_EXTRAS' está INATIVA
2025-05-15 04:18:50,579 | WARNING  | peticionamento | logger         .warning              | L143  |     Campo condicional 'calcular_horas_extras' NÃO está presente nos dados
2025-05-15 04:18:50,587 | INFO     | peticionamento | logger         .info                 | L142  | Seção 'aviso_previo' mapeada com 65 elementos
2025-05-15 04:18:50,587 | INFO     | peticionamento | logger         .info                 | L142  |   → Seção 'aviso_previo' está INATIVA
2025-05-15 04:18:50,587 | WARNING  | peticionamento | logger         .warning              | L143  |     Campo condicional 'dias_aviso_previo_base_calculo' NÃO está presente nos dados
2025-05-15 04:18:50,587 | INFO     | peticionamento | logger         .info                 | L142  | Seções encontradas no documento: ['VERBAS_RESCISORIAS', 'INSALUBRIDADE', 'HORAS_EXTRAS', 'aviso_previo']
2025-05-15 04:18:50,587 | INFO     | peticionamento | logger         .info                 | L142  | Seção 'VERBAS_RESCISORIAS': INATIVA
2025-05-15 04:18:50,591 | INFO     | peticionamento | logger         .info                 | L142  | Seção 'VERBAS_RESCISORIAS' removida (inativa)
2025-05-15 04:18:50,591 | INFO     | peticionamento | logger         .info                 | L142  | Seção 'INSALUBRIDADE': INATIVA
2025-05-15 04:18:50,602 | INFO     | peticionamento | logger         .info                 | L142  | Seção 'INSALUBRIDADE' removida (inativa)
2025-05-15 04:18:50,603 | INFO     | peticionamento | logger         .info                 | L142  | Seção 'HORAS_EXTRAS': INATIVA
2025-05-15 04:18:50,604 | INFO     | peticionamento | logger         .info                 | L142  | Seção 'HORAS_EXTRAS' removida (inativa)
2025-05-15 04:18:50,604 | INFO     | peticionamento | logger         .info                 | L142  | Seção 'aviso_previo': INATIVA
2025-05-15 04:18:50,616 | INFO     | peticionamento | logger         .info                 | L142  | Seção 'aviso_previo' removida (inativa)
2025-05-15 04:18:50,616 | INFO     | peticionamento | logger         .info                 | L142  | Realizando limpeza final do documento
2025-05-15 04:18:50,629 | INFO     | peticionamento | logger         .info                 | L142  | Removidos 261 parágrafos vazios ou marcadores
2025-05-15 04:18:50,630 | INFO     | peticionamento | logger         .info                 | L142  | Total de campos encontrados: 82
2025-05-15 04:18:50,631 | INFO     | peticionamento | logger         .info                 | L142  | Campos substituídos: 61
2025-05-15 04:18:50,631 | INFO     | peticionamento | logger         .info                 | L142  | Campos ausentes: 21
2025-05-15 04:18:50,631 | WARNING  | peticionamento | logger         .warning              | L143  | Os seguintes campos não foram encontrados nos dados: ano_data_termino_base_calculo, aviso_previo_ insalubridade, data_aviso_base_calculo, descricao_atualizada_atividades_contratadas_acumulo_funcao, descricao_atualizada_atividades_extras_acumulo_funcao, descricao_atualizada_condicao_insalubre_insalubridade, descricao_atualizada_escala_trabalho, ferias_terco_ insalubridade, fgts_ insalubridade, informacoes_cliente_personalizado, lista_periodos_anos_decimo_terceiro_anual, lista_periodos_anos_ferias_anuais, meses_ano_termino_topicos_decimo_terceiro, multa_fgts_40_ insalubridade, numero_nulidade_estabilidade, temas_com_reflexo_atualizada_acumulo_funcao, temas_com_reflexo_atualizada_decimo_terceiro_anual, temas_com_reflexo_atualizada_ferias_anuais, temas_pedidos_atualizada_gestante, texto_personalizado_data_aviso, total_por_escrito
2025-05-15 04:18:50,631 | INFO     | peticionamento | logger         .info                 | L142  | Seções encontradas no documento: ['HORAS_EXTRAS', 'INSALUBRIDADE', 'VERBAS_RESCISORIAS', 'aviso_previo']
2025-05-15 04:18:50,631 | INFO     | peticionamento | logger         .info                 | L142  | Seções ativas aplicadas: ['s1', 's2', 's4', 's8']
2025-05-15 04:18:50,631 | WARNING  | peticionamento | logger         .warning              | L143  | As seguintes seções estão no mapeamento, mas não foram encontradas no documento: ['acumulo_funcao']
2025-05-15 04:18:50,648 | INFO     | peticionamento | logger         .info                 | L142  | Documento processado salvo em: C:\Users\Roger\Documents C\13. Guilherme Veiga Adv\02. Automação petições\00. Refazendo do ZERO\01. Cursor AI_refazendo do ZERO\mvp_fase1_entregavel\output\modelo_trabalhista_processado.docx
2025-05-15 04:18:50,648 | INFO     | peticionamento | logger         .info                 | L142  | Estatísticas do processamento: {'campos_encontrados': 82, 'campos_substituidos': 61, 'campos_ausentes': 21, 'campos_obrigatorios_ausentes': 0, 'secoes_encontradas': 4, 'secoes_ativas': 4, 'tempo_processamento': '0.264 segundos'}
2025-05-15 04:18:50,648 | INFO     | peticionamento | main           .main                 | L246  | Documento para registro 1 salvo em: C:\Users\Roger\Documents C\13. Guilherme Veiga Adv\02. Automação petições\00. Refazendo do ZERO\01. Cursor AI_refazendo do ZERO\mvp_fase1_entregavel\output\modelo_trabalhista_processado.docx
2025-05-15 04:20:58,346 | INFO     | peticionamento | main           .main                 | L151  | Sistema de Peticionamento Iniciado.
2025-05-15 04:20:58,347 | DEBUG    | peticionamento | main           .main                 | L152  | Argumentos recebidos: Namespace(template='templates\\modelo_trabalhista.docx', csv='dados\\dados.csv', dados=None, saida='output\\modelo_trabalhista_20250515_042057.docx', debug=True, usar_modelo_relacional=False, primeiro_registro=False)
2025-05-15 04:20:58,347 | INFO     | peticionamento | main           .main                 | L180  | Iniciando processamento do documento...
2025-05-15 04:20:58,347 | INFO     | peticionamento | main           .main                 | L181  | Caminho do Template: C:\Users\Roger\Documents C\13. Guilherme Veiga Adv\02. Automação petições\00. Refazendo do ZERO\01. Cursor AI_refazendo do ZERO\mvp_fase1_entregavel\templates\modelo_trabalhista.docx
2025-05-15 04:20:58,347 | INFO     | peticionamento | logger         .info                 | L142  | Iniciando adaptador do modelo relacional...
2025-05-15 04:20:58,347 | INFO     | peticionamento | logger         .info                 | L142  | Carregando tabelas do modelo relacional...
2025-05-15 04:20:58,349 | ERROR    | peticionamento | logger         .error                | L144  | Erro ao carregar tabela campos_definicao.csv: 'utf-8' codec can't decode byte 0xfa in position 264: invalid start byte
2025-05-15 04:20:58,350 | ERROR    | peticionamento | logger         .error                | L144  | Erro ao carregar tabelas do modelo relacional: 'utf-8' codec can't decode byte 0xfa in position 264: invalid start byte
2025-05-15 04:20:58,350 | ERROR    | peticionamento | logger         .error                | L144  | Erro ao inicializar adaptador do modelo relacional: 'utf-8' codec can't decode byte 0xfa in position 264: invalid start byte
2025-05-15 04:20:58,350 | WARNING  | peticionamento | logger         .warning              | L143  | Fallback para modo legado.
2025-05-15 04:20:58,350 | INFO     | peticionamento | logger         .info                 | L142  | Regras carregadas: 8 regras em 2 categorias
2025-05-15 04:20:58,350 | DEBUG    | peticionamento | logger         .debug                | L141  | Categoria ESTRUTURA_SEMPRE_ATIVA: 3 regras
2025-05-15 04:20:58,350 | DEBUG    | peticionamento | logger         .debug                | L141  | Categoria ESTRUTURA_CONDICIONAL_SIMPLES: 5 regras
2025-05-15 04:20:58,350 | INFO     | peticionamento | main           .main                 | L193  | Utilizando arquivo CSV: C:\Users\Roger\Documents C\13. Guilherme Veiga Adv\02. Automação petições\00. Refazendo do ZERO\01. Cursor AI_refazendo do ZERO\mvp_fase1_entregavel\dados\dados.csv
